instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,contracts_traded_lookback,trade_amount_btc_lookback,trades_in_lookback
BTC-7MAR26-69000-P,put,69000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,70800.17,59.59,0.00512605,,,,21.0,1501991.033,2026-03-05T23:59:59Z,1772755199999,1772755078767,2026-03-05T23:57:58Z,0.005,buy,21.0,21.0,23
BTC-7MAR26-69500-C,call,69500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,73136.03,67.99,0.0540669,,,,0.0,0.0,2026-03-05T23:59:59Z,1772755199999,1772639644918,2026-03-04T15:54:04Z,0.055,buy,0.0,0.0,0
BTC-7MAR26-69500-P,put,69500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71207.27,59.95,0.00593559,,,,23.9,1722895.68,2026-03-05T23:59:59Z,1772755199999,1772743810037,2026-03-05T20:50:10Z,0.006,buy,23.9,23.9,24
BTC-7MAR26-70000-C,call,70000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,72823.91,60.86,0.04350646,,,,15.0,1092358.6500000001,2026-03-05T23:59:59Z,1772755199999,1772706165460,2026-03-05T10:22:45Z,0.0431,sell,15.0,15.0,1
BTC-7MAR26-70000-P,put,70000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71223.76,56.99,0.00721373,,,,10.2,737930.46,2026-03-05T23:59:59Z,1772755199999,1772751968060,2026-03-05T23:06:08Z,0.007,sell,10.2,10.2,25
BTC-7MAR26-70500-C,call,70500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,70858.92,58.58,0.01804865,,,,2.8000000000000003,198600.41,2026-03-05T23:59:59Z,1772755199999,1772736710755,2026-03-05T18:51:50Z,0.018,sell,2.8000000000000003,2.8000000000000003,17
BTC-7MAR26-70500-P,put,70500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,70697.13,57.37,0.01425355,,,,9.2,666974.732,2026-03-05T23:59:59Z,1772755199999,1772733649374,2026-03-05T18:00:49Z,0.0135,sell,9.2,9.2,16
BTC-7MAR26-71000-C,call,71000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,70830.19,55.44,0.01227802,,,,30.1,2189785.9639999997,2026-03-05T23:59:59Z,1772755199999,1772755158451,2026-03-05T23:59:18Z,0.012,sell,30.1,30.1,10
BTC-7MAR26-71000-P,put,71000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71375.9,58.62,0.01185403,,,,15.6,1108995.892,2026-03-05T23:59:59Z,1772755199999,1772746507685,2026-03-05T21:35:07Z,0.012,buy,15.6,15.6,21
BTC-7MAR26-71500-C,call,71500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71212.54,55.33,0.0117464,,,,9.700000000000001,697366.179,2026-03-05T23:59:59Z,1772755199999,1772751638042,2026-03-05T23:00:38Z,0.0115,sell,9.700000000000001,9.700000000000001,18
BTC-7MAR26-71500-P,put,71500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71436.96,57.33,0.01477707,,,,12.2,882492.255,2026-03-05T23:59:59Z,1772755199999,1772746503852,2026-03-05T21:35:03Z,0.015,buy,12.2,12.2,30
BTC-7MAR26-72000-C,call,72000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71325.6,57.32,0.00971354,,,,26.5,1890772.039,2026-03-05T23:59:59Z,1772755199999,1772746595434,2026-03-05T21:36:35Z,0.01,buy,26.5,26.5,31
BTC-7MAR26-72000-P,put,72000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,72222.46,61.66,0.01541699,,,,89.0,6509520.026000001,2026-03-05T23:59:59Z,1772755199999,1772721657513,2026-03-05T14:40:57Z,0.0155,buy,89.0,89.0,53
BTC-7MAR26-72500-C,call,72500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71151.05,57.69,0.00754182,,,,42.2,3056982.509,2026-03-05T23:59:59Z,1772755199999,1772737406822,2026-03-05T19:03:26Z,0.0075,sell,42.2,42.2,45
BTC-7MAR26-72500-P,put,72500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71442.79,55.46,0.02420536,,,,15.100000000000001,1095010.4980000001,2026-03-05T23:59:59Z,1772755199999,1772730191705,2026-03-05T17:03:11Z,0.0235,sell,15.100000000000001,15.100000000000001,33
BTC-7MAR26-73000-C,call,73000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,70891.82,55.38,0.00372111,,,,43.5,3121400.448,2026-03-05T23:59:59Z,1772755199999,1772755171665,2026-03-05T23:59:31Z,0.0035,buy,43.5,43.5,54
BTC-7MAR26-73000-P,put,73000.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,72061.17,59.89,0.02413498,,,,12.299999999999999,892384.0460000001,2026-03-05T23:59:59Z,1772755199999,1772721826779,2026-03-05T14:43:46Z,0.024,sell,12.299999999999999,12.299999999999999,19
BTC-7MAR26-73500-C,call,73500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,71223.3,57.21,0.00350138,,,,13.9,993074.416,2026-03-05T23:59:59Z,1772755199999,1772751693369,2026-03-05T23:01:33Z,0.0035,sell,13.9,13.9,30
BTC-7MAR26-73500-P,put,73500.0,1772841600000,2026-03-07T00:00:00Z,0.002737850818820189,72469.48,58.8,0.02484314,,,,0.1,7246.948,2026-03-05T23:59:59Z,1772755199999,1772719080516,2026-03-05T13:58:00Z,0.0245,buy,0.1,0.1,1
