timestamp_ms,datetime_utc,open,high,low,close,volume,source_tf_min
1771165800000,2026-02-15 14:30:00,69024.7,69173.1,68989.48,69112.82,1.05791932,30
1771167600000,2026-02-15 15:00:00,69112.82,69215.41,68871.48,68871.48,5.29926963,30
1771169400000,2026-02-15 15:30:00,68871.48,69058.65,68858.73,69058.65,1.2967795,30
1771171200000,2026-02-15 16:00:00,69058.65,69058.65,68780.15,69036.32,5.09007312,30
1771173000000,2026-02-15 16:30:00,69036.32,69048.21,68888.53,69024.71,0.39963258,30
1771174800000,2026-02-15 17:00:00,69024.71,69061.74,68900.47,68945.09,2.88003266,30
1771176600000,2026-02-15 17:30:00,68945.09,69023.8,68200,68596.59,14.55109555,30
1771178400000,2026-02-15 18:00:00,68596.59,68740.81,68407.76,68517.95,3.41103886,30
1771180200000,2026-02-15 18:30:00,68517.95,68682.84,68338.97,68393.83,22.58289252,30
1771182000000,2026-02-15 19:00:00,68393.83,68515.92,68047.23,68510.48,27.46443122,30
1771183800000,2026-02-15 19:30:00,68510.48,68510.48,68184.53,68301.11,2.16728617,30
1771185600000,2026-02-15 20:00:00,68301.11,68427.89,68103.69,68421.97,2.02073214,30
1771187400000,2026-02-15 20:30:00,68421.97,68495.42,68351.54,68414.94,0.77949317,30
1771189200000,2026-02-15 21:00:00,68414.94,68734.71,68414.94,68711.39,0.76012863,30
1771191000000,2026-02-15 21:30:00,68711.39,68887.86,68683.09,68834.63,0.63366123,30
1771192800000,2026-02-15 22:00:00,68834.63,68980.2,68755,68977.77,1.79254704,30
1771194600000,2026-02-15 22:30:00,68977.77,69012.19,68885.94,68919.2,0.61529792,30
1771196400000,2026-02-15 23:00:00,68919.2,68953.98,68272.65,68611.44,7.44992834,30
1771198200000,2026-02-15 23:30:00,68611.44,68787.34,68521.35,68786.33,1.19646986,30
1771200000000,2026-02-16 00:00:00,68786.33,69000,68697.56,68807.66,3.33201644,30
1771201800000,2026-02-16 00:30:00,68807.66,68916.38,68684.99,68809.87,1.5022387,30
1771203600000,2026-02-16 01:00:00,68809.87,68994.32,68635.1,68670.65,1.56941134,30
1771205400000,2026-02-16 01:30:00,68670.65,68704.77,68410,68587.86,5.19068009,30
1771207200000,2026-02-16 02:00:00,68587.86,68681.55,68297.99,68316.93,0.98498191,30
1771209000000,2026-02-16 02:30:00,68316.93,68462.67,68224.3,68260.86,0.80984833,30
1771210800000,2026-02-16 03:00:00,68260.86,68414,68152.35,68161.41,0.93563635,30
1771212600000,2026-02-16 03:30:00,68161.41,68431.08,68124,68376.27,1.36903845,30
1771214400000,2026-02-16 04:00:00,68376.27,68753.58,68376.27,68744.2,1.4805258,30
1771216200000,2026-02-16 04:30:00,68744.2,68823.84,68652.27,68823.84,0.99938016,30
1771218000000,2026-02-16 05:00:00,68823.84,68837.16,68357.36,68386.84,10.24432179,30
1771219800000,2026-02-16 05:30:00,68386.84,68412.03,68266.13,68360.54,0.29005963,30
1771221600000,2026-02-16 06:00:00,68360.54,68380.09,68224.56,68255.81,0.94265558,30
1771223400000,2026-02-16 06:30:00,68255.81,68451.96,68255.81,68431.66,0.27295032,30
1771225200000,2026-02-16 07:00:00,68431.66,68625.83,68336,68523.34,1.23345196,30
1771227000000,2026-02-16 07:30:00,68523.34,68590.13,68381.22,68536.06,3.31295688,30
1771228800000,2026-02-16 08:00:00,68536.06,68696.96,68498.56,68696.96,1.23056101,30
1771230600000,2026-02-16 08:30:00,68696.96,68728.29,68615.03,68704.49,0.65728603,30
1771232400000,2026-02-16 09:00:00,68704.49,68921.56,68704.49,68921.56,1.00232886,30
1771234200000,2026-02-16 09:30:00,68921.56,69000,68861.73,68950.22,2.12081347,30
1771236000000,2026-02-16 10:00:00,68950.22,68950.22,68671.02,68710.66,0.18623307,30
1771237800000,2026-02-16 10:30:00,68710.66,68855.05,68710.66,68784.77,0.50505597,30
1771239600000,2026-02-16 11:00:00,68784.77,68793.5,68303.67,68558.64,0.68357964,30
1771241400000,2026-02-16 11:30:00,68558.64,68862.78,68558.64,68791.02,0.71776068,30
1771243200000,2026-02-16 12:00:00,68791.02,69541.71,68777.27,69472.17,8.44927064,30
1771245000000,2026-02-16 12:30:00,69472.17,69781.21,69282.42,69704.84,6.29490344,30
1771246800000,2026-02-16 13:00:00,69704.84,70070.88,68500,68619.43,23.50338595,30
1771248600000,2026-02-16 13:30:00,68619.43,68833.86,68200,68361.5,7.00334741,30
1771250400000,2026-02-16 14:00:00,68361.5,68606.28,68236.84,68320.45,4.06723679,30
1771252200000,2026-02-16 14:30:00,68320.45,68684.13,68250,68336.69,3.67946207,30
1771254000000,2026-02-16 15:00:00,68336.69,68536.17,68204.89,68261.84,3.69037004,30
1771255800000,2026-02-16 15:30:00,68261.84,68261.84,67265.85,67479.67,17.1390637,30
1771257600000,2026-02-16 16:00:00,67479.67,67803.14,67474.66,67748.68,1.73463985,30
1771259400000,2026-02-16 16:30:00,67748.68,67905.39,67579.26,67829.73,7.19541918,30
1771261200000,2026-02-16 17:00:00,67829.73,67906.13,67569.16,67901.36,3.26778493,30
1771263000000,2026-02-16 17:30:00,67901.36,68017,67864.22,67930.74,2.98945402,30
1771264800000,2026-02-16 18:00:00,67930.74,68194.92,67900,68079.62,3.10759376,30
1771266600000,2026-02-16 18:30:00,68079.62,68084.39,67808.88,67819.19,5.31875209,30
1771268400000,2026-02-16 19:00:00,67819.19,67993.48,67798.9,67949.14,2.89282289,30
1771270200000,2026-02-16 19:30:00,67949.14,68066.83,67878.18,67882.11,2.97674471,30
1771272000000,2026-02-16 20:00:00,67882.11,68177.56,67813.33,68177.56,1.44411981,30
1771273800000,2026-02-16 20:30:00,68177.56,68500,68067.17,68486.57,12.36054428,30
1771275600000,2026-02-16 21:00:00,68486.57,68592.6,68390.19,68454.73,4.68417876,30
1771277400000,2026-02-16 21:30:00,68454.73,68882,68434,68834.77,4.41051766,30
1771279200000,2026-02-16 22:00:00,68834.77,68868.95,68548.27,68548.27,3.00118794,30
1771281000000,2026-02-16 22:30:00,68548.27,68694.76,68498.72,68550.18,3.71860528,30
1771282800000,2026-02-16 23:00:00,68550.18,68800,68511.78,68611.01,1.50545175,30
1771284600000,2026-02-16 23:30:00,68611.01,68922.1,68606.64,68858.7,4.67429928,30
1771286400000,2026-02-17 00:00:00,68858.7,68890,68661.69,68883.58,4.95071593,30
1771288200000,2026-02-17 00:30:00,68883.58,69000,68802.97,68826.99,2.40841143,30
1771290000000,2026-02-17 01:00:00,68826.99,68948.29,68750.76,68838.8,3.83477538,30
1771291800000,2026-02-17 01:30:00,68838.8,68948.36,68536.48,68586.61,1.90673124,30
1771293600000,2026-02-17 02:00:00,68586.61,69169.93,68360.3,69004,4.29905995,30
1771295400000,2026-02-17 02:30:00,69004,69022.49,68875,68875,1.47703435,30
1771297200000,2026-02-17 03:00:00,68875,68875,68550.79,68608.8,2.72797577,30
1771299000000,2026-02-17 03:30:00,68608.8,68608.8,68448.08,68448.08,1.93042078,30
1771300800000,2026-02-17 04:00:00,68448.08,68645.61,68354.7,68571.51,0.78040757,30
1771302600000,2026-02-17 04:30:00,68571.51,68571.51,68269.42,68441.78,2.59136057,30
1771304400000,2026-02-17 05:00:00,68441.78,68465.69,67933.39,68042.08,3.20157614,30
1771306200000,2026-02-17 05:30:00,68042.08,68239.96,67869.23,68181.41,1.28164858,30
1771308000000,2026-02-17 06:00:00,68181.41,68432,68181.41,68432,1.17972926,30
1771309800000,2026-02-17 06:30:00,68432,68474.43,68369.99,68384,0.41261456,30
1771311600000,2026-02-17 07:00:00,68384,68384,68180.49,68180.49,0.32665259,30
1771313400000,2026-02-17 07:30:00,68180.49,68446.35,68150.22,68349.41,0.26255075,30
1771315200000,2026-02-17 08:00:00,68349.41,68430.22,68246.21,68256.66,0.23099413,30
1771317000000,2026-02-17 08:30:00,68256.66,68294.89,68137.1,68154.58,0.38184683,30
1771318800000,2026-02-17 09:00:00,68154.58,68239.72,67954.15,67983.15,0.45973464,30
1771320600000,2026-02-17 09:30:00,67983.15,68121.6,67947.1,68073.3,3.09890395,30
1771322400000,2026-02-17 10:00:00,68073.3,68133.81,67769.52,67888.98,2.34650477,30
1771324200000,2026-02-17 10:30:00,67888.98,67888.98,67714.67,67789.99,2.09685926,30
1771326000000,2026-02-17 11:00:00,67789.99,67865.17,67666,67821.02,3.65336201,30
1771327800000,2026-02-17 11:30:00,67821.02,67854.57,67685.7,67829.63,1.61272088,30
1771329600000,2026-02-17 12:00:00,67829.63,68131.29,67782.62,68064.36,2.13383815,30
1771331400000,2026-02-17 12:30:00,68064.36,68248.17,67830.65,67853.12,8.08195087,30
1771333200000,2026-02-17 13:00:00,67853.12,68300.23,67713.02,68066.53,6.23826834,30
1771335000000,2026-02-17 13:30:00,68066.53,68279.36,67926,68090.16,8.17721113,30
1771336800000,2026-02-17 14:00:00,68090.16,68286.13,67952.34,68013.17,3.87132479,30
1771338600000,2026-02-17 14:30:00,68013.17,68156.62,66676.4,66827.53,15.74789361,30
1771340400000,2026-02-17 15:00:00,66827.53,67125.59,66700.34,66768.29,16.38046344,30
1771342200000,2026-02-17 15:30:00,66768.29,67362.81,66600,67329.61,7.79824141,30
1771344000000,2026-02-17 16:00:00,67329.61,67910.69,67314.77,67495.92,12.92053547,30
1771345800000,2026-02-17 16:30:00,67495.92,68095.7,67440.65,67486.88,9.48504906,30
1771347600000,2026-02-17 17:00:00,67486.88,67672.56,67049.04,67424.61,4.69747557,30
1771349400000,2026-02-17 17:30:00,67424.61,67450.02,66871.74,67167.69,22.50226979,30
1771351200000,2026-02-17 18:00:00,67167.69,67764.73,67099,67711,5.26370562,30
1771353000000,2026-02-17 18:30:00,67711,68178.86,67687.5,68075.1,22.02913129,30
1771354800000,2026-02-17 19:00:00,68075.1,68200.68,67828.78,67839.3,14.03102311,30
1771356600000,2026-02-17 19:30:00,67839.3,67998.91,67727.05,67812,4.38934198,30
1771358400000,2026-02-17 20:00:00,67812,67812,67452.09,67750.64,8.08565632,30
1771360200000,2026-02-17 20:30:00,67750.64,67881.57,67531.99,67752,6.64081218,30
1771362000000,2026-02-17 21:00:00,67752,67870.19,67548.25,67570.19,4.01792876,30
1771363800000,2026-02-17 21:30:00,67570.19,67639.86,67514.62,67639.86,3.02458964,30
1771365600000,2026-02-17 22:00:00,67639.86,67645.26,67509.48,67633.52,2.78964232,30
1771367400000,2026-02-17 22:30:00,67633.52,67749.45,67493.5,67507.92,2.27746403,30
1771369200000,2026-02-17 23:00:00,67507.92,67590,67346.67,67420.69,2.61230177,30
1771371000000,2026-02-17 23:30:00,67420.69,67538.67,67374.99,67468.22,5.56757535,30
1771372800000,2026-02-18 00:00:00,67468.22,67600.85,67439.28,67467.71,4.28793221,30
1771374600000,2026-02-18 00:30:00,67467.71,67558.28,67273.91,67288.42,2.82868452,30
1771376400000,2026-02-18 01:00:00,67288.42,67331.56,67018.3,67024.99,3.8603405,30
1771378200000,2026-02-18 01:30:00,67024.99,67163.31,66861.68,67136.55,8.26222767,30
1771380000000,2026-02-18 02:00:00,67136.55,67354.18,67120.65,67187.57,3.27167066,30
1771381800000,2026-02-18 02:30:00,67187.57,67383.29,67187.57,67289.91,1.86368804,30
1771383600000,2026-02-18 03:00:00,67289.91,67514.61,67289.91,67508.95,1.20601354,30
1771385400000,2026-02-18 03:30:00,67508.95,67641.01,67485.19,67624.81,0.9340054,30
1771387200000,2026-02-18 04:00:00,67624.81,67666.94,67468.62,67640.34,1.09413137,30
1771389000000,2026-02-18 04:30:00,67640.34,67839.12,67611.97,67763.36,0.99673608,30
1771390800000,2026-02-18 05:00:00,67763.36,67897.1,67676.23,67700.56,4.45967,30
1771392600000,2026-02-18 05:30:00,67700.56,67721.96,67565.56,67613.89,0.59354686,30
1771394400000,2026-02-18 06:00:00,67613.89,67867.5,67587.19,67830.09,1.57292089,30
1771396200000,2026-02-18 06:30:00,67830.09,67924.64,67782,67804.06,2.01467576,30
1771398000000,2026-02-18 07:00:00,67804.06,67844.1,67666.86,67711.12,1.46141253,30
1771399800000,2026-02-18 07:30:00,67711.12,68175.28,67711.12,68087.52,2.94233877,30
1771401600000,2026-02-18 08:00:00,68087.52,68424.98,68065.93,68265.68,2.15860903,30
1771403400000,2026-02-18 08:30:00,68265.68,68271.81,68042.08,68103.36,1.03702356,30
1771405200000,2026-02-18 09:00:00,68103.36,68222.25,67988,68117.92,0.80113016,30
1771407000000,2026-02-18 09:30:00,68117.92,68216.01,68117.92,68149.6,0.28904286,30
1771408800000,2026-02-18 10:00:00,68149.6,68149.6,67951.08,68000.87,1.03269466,30
1771410600000,2026-02-18 10:30:00,68000.87,68000.87,67729.61,67745.31,2.05944729,30
1771412400000,2026-02-18 11:00:00,67745.31,67754.94,67069.28,67438.03,3.10296025,30
1771414200000,2026-02-18 11:30:00,67438.03,67536.93,67359.16,67359.16,3.16873918,30
1771416000000,2026-02-18 12:00:00,67359.16,67637.72,67356,67530.05,2.90921271,30
1771417800000,2026-02-18 12:30:00,67530.05,67566.57,67346.26,67431.94,5.83665092,30
1771419600000,2026-02-18 13:00:00,67431.94,67555.25,67368.81,67447.38,2.11190846,30
1771421400000,2026-02-18 13:30:00,67447.38,67454.19,67034.71,67200.89,6.406874,30
1771423200000,2026-02-18 14:00:00,67200.89,67330.86,67050,67089.65,4.29458277,30
1771425000000,2026-02-18 14:30:00,67089.65,67276.43,66685,67173.72,9.96423496,30
1771426800000,2026-02-18 15:00:00,67173.72,67494.83,67173.72,67309.6,3.0739069,30
1771428600000,2026-02-18 15:30:00,67309.6,68323.96,67291.98,67675.6,6.0045509,30
1771430400000,2026-02-18 16:00:00,67675.6,67675.6,66977.63,67219.56,23.92304325,30
1771432200000,2026-02-18 16:30:00,67219.56,67287.73,66990,67110.79,8.6109163,30
1771434000000,2026-02-18 17:00:00,67110.79,67436.56,67032.84,67102.23,1.88995649,30
1771435800000,2026-02-18 17:30:00,67102.23,67174,67066.61,67162.45,5.55892391,30
1771437600000,2026-02-18 18:00:00,67162.45,67162.45,66635.5,66822.22,4.7137269,30
1771439400000,2026-02-18 18:30:00,66822.22,66905.65,66195.62,66330.89,10.44573307,30
1771441200000,2026-02-18 19:00:00,66330.89,66556.17,66090.24,66231.92,7.64227383,30
1771443000000,2026-02-18 19:30:00,66231.92,66330.9,65850,66145.36,21.42077663,30
1771444800000,2026-02-18 20:00:00,66145.36,66330,66113.38,66266.61,3.8401956,30
1771446600000,2026-02-18 20:30:00,66266.61,66497.02,66162.49,66203.13,12.95204197,30
1771448400000,2026-02-18 21:00:00,66203.13,66374.99,66062,66374.99,4.11025469,30
1771450200000,2026-02-18 21:30:00,66374.99,66433.81,66250.09,66286.14,2.28507122,30
1771452000000,2026-02-18 22:00:00,66286.14,66355.94,66200,66273.47,2.46870879,30
1771453800000,2026-02-18 22:30:00,66273.47,66430.7,66273.47,66380.91,2.52824572,30
1771455600000,2026-02-18 23:00:00,66380.91,66380.91,66245.72,66293.77,5.2085516,30
1771457400000,2026-02-18 23:30:00,66293.77,66462.03,66293.77,66422.6,0.5674564,30
1771459200000,2026-02-19 00:00:00,66422.6,66533.81,66311.59,66365.56,2.31801248,30
1771461000000,2026-02-19 00:30:00,66365.56,66517.36,66332.06,66422.81,2.62460343,30
1771462800000,2026-02-19 01:00:00,66422.81,66709,66422.81,66653.06,2.71376083,30
1771464600000,2026-02-19 01:30:00,66653.06,66835.44,66619.99,66828.41,2.70852368,30
1771466400000,2026-02-19 02:00:00,66828.41,66911.74,66714.06,66908.94,8.92128542,30
1771468200000,2026-02-19 02:30:00,66908.94,66908.94,66620.3,66799.44,4.29664965,30
1771470000000,2026-02-19 03:00:00,66799.44,66911,66703.98,66911,5.07936855,30
1771471800000,2026-02-19 03:30:00,66911,66937.47,66828.5,66937.47,5.95276278,30
1771473600000,2026-02-19 04:00:00,66937.47,67000,66814.81,66857.45,11.60465099,30
1771475400000,2026-02-19 04:30:00,66857.45,66911.76,66731.54,66801.5,1.10716341,30
1771477200000,2026-02-19 05:00:00,66801.5,66854.61,66657.09,66705.67,0.42840578,30
1771479000000,2026-02-19 05:30:00,66705.67,66830.71,66688.29,66830.71,0.56138776,30
1771480800000,2026-02-19 06:00:00,66830.71,67170.26,66830.71,67138.7,0.60710092,30
1771482600000,2026-02-19 06:30:00,67138.7,67249.96,67076.57,67102.65,0.94467005,30
1771484400000,2026-02-19 07:00:00,67102.65,67235.66,67015.08,67194.4,2.80540447,30
1771486200000,2026-02-19 07:30:00,67194.4,67271.8,67115.72,67170.42,0.7638564,30
1771488000000,2026-02-19 08:00:00,67170.42,67175,66853.08,66876.36,3.21141913,30
1771489800000,2026-02-19 08:30:00,66876.36,66931.7,66799.07,66931.7,1.50116023,30
1771491600000,2026-02-19 09:00:00,66931.7,67139.98,66847.81,67103.33,0.50972313,30
1771493400000,2026-02-19 09:30:00,67103.33,67107.13,66743.59,66803.37,1.56092586,30
1771495200000,2026-02-19 10:00:00,66803.37,66895.81,66720.16,66866.54,0.97183824,30
1771497000000,2026-02-19 10:30:00,66866.54,66926,66742.51,66814.32,1.43581578,30
1771498800000,2026-02-19 11:00:00,66814.32,66902.67,66800,66806,1.23024559,30
1771500600000,2026-02-19 11:30:00,66806,66811.33,66446.19,66452.04,1.44702967,30
1771502400000,2026-02-19 12:00:00,66452.04,66630.42,66310.53,66610.24,1.25181046,30
1771504200000,2026-02-19 12:30:00,66610.24,66629.19,66422.38,66492.75,2.32285073,30
1771506000000,2026-02-19 13:00:00,66492.75,66503.65,66113.32,66150.63,9.09906342,30
1771507800000,2026-02-19 13:30:00,66150.63,66270.93,65750,65891.33,10.71473839,30
1771509600000,2026-02-19 14:00:00,65891.33,66067.3,65816.78,65948.75,8.18293792,30
1771511400000,2026-02-19 14:30:00,65948.75,66599.94,65618.87,66329.8,28.92539824,30
1771513200000,2026-02-19 15:00:00,66329.8,66701,65956,66008.11,12.93368815,30
1771515000000,2026-02-19 15:30:00,66008.11,66548.92,65953.41,66362.49,5.34994363,30
1771516800000,2026-02-19 16:00:00,66362.49,66362.49,65880.9,66150.94,8.121379,30
1771518600000,2026-02-19 16:30:00,66150.94,66478.51,66150.94,66296.19,7.81442741,30
1771520400000,2026-02-19 17:00:00,66296.19,67032.41,66261.27,66584.95,25.39629765,30
1771522200000,2026-02-19 17:30:00,66584.95,66669.32,66163.1,66331.48,6.94775306,30
1771524000000,2026-02-19 18:00:00,66331.48,66891.81,66222.8,66883.45,6.07810728,30
1771525800000,2026-02-19 18:30:00,66883.45,67037.24,66684.55,66968.29,10.10636504,30
1771527600000,2026-02-19 19:00:00,66968.29,67170,66827.25,66917.24,9.64008984,30
1771529400000,2026-02-19 19:30:00,66917.24,67076.5,66702.31,67004.42,3.03926022,30
1771531200000,2026-02-19 20:00:00,67004.42,67092.64,66814.88,66913.39,2.8124056,30
1771533000000,2026-02-19 20:30:00,66913.39,67148,66874.87,67102.59,8.95684819,30
1771534800000,2026-02-19 21:00:00,67102.59,67136.45,66970.36,66986.4,1.65568599,30
1771536600000,2026-02-19 21:30:00,66986.4,67051.03,66884.5,66900,1.60372057,30
1771538400000,2026-02-19 22:00:00,66900,66900,66733.75,66750.01,5.53940151,30
1771540200000,2026-02-19 22:30:00,66750.01,66969.99,66641.03,66899.9,2.86806059,30
1771542000000,2026-02-19 23:00:00,66899.9,66989.38,66798,66962.8,1.88361646,30
1771543800000,2026-02-19 23:30:00,66962.8,66996.91,66895.98,66939.9,0.8718005,30
1771545600000,2026-02-20 00:00:00,66939.9,67440,66931.95,67352.37,11.119451,30
1771547400000,2026-02-20 00:30:00,67352.37,67363.97,67189.98,67222.05,2.54058116,30
1771549200000,2026-02-20 01:00:00,67222.05,67292,67126.81,67173.34,2.36136316,30
1771551000000,2026-02-20 01:30:00,67173.34,67313.2,67153.46,67245.89,0.68807092,30
1771552800000,2026-02-20 02:00:00,67245.89,67311.67,67149.3,67170.22,1.1352644,30
1771554600000,2026-02-20 02:30:00,67170.22,67304.08,67170.22,67232.99,1.07710237,30
1771556400000,2026-02-20 03:00:00,67232.99,67450,67219.22,67377.89,1.18221544,30
1771558200000,2026-02-20 03:30:00,67377.89,67450,67288,67334.83,5.4617377,30
1771560000000,2026-02-20 04:00:00,67334.83,67350.54,67112.64,67176.78,2.40659526,30
1771561800000,2026-02-20 04:30:00,67176.78,67300,67151.63,67217.3,0.35745701,30
1771563600000,2026-02-20 05:00:00,67217.3,67403.58,67178.14,67363.7,1.90945093,30
1771565400000,2026-02-20 05:30:00,67363.7,67977.8,67363.7,67770.53,4.80570724,30
1771567200000,2026-02-20 06:00:00,67770.53,67865.68,67672.53,67693.3,1.28319994,30
1771569000000,2026-02-20 06:30:00,67693.3,67848.99,67654.89,67848.99,0.15482311,30
1771570800000,2026-02-20 07:00:00,67848.99,67954,67770.92,67932.85,1.87216127,30
1771572600000,2026-02-20 07:30:00,67932.85,67932.85,67741.02,67799.64,0.94743896,30
1771574400000,2026-02-20 08:00:00,67799.64,67909.46,67799.64,67831.27,0.46210825,30
1771576200000,2026-02-20 08:30:00,67831.27,67868.69,67742.53,67849.14,0.31252277,30
1771578000000,2026-02-20 09:00:00,67849.14,68174.79,67849.14,68150.33,5.36063245,30
1771579800000,2026-02-20 09:30:00,68150.33,68198.6,68103.78,68193.18,0.43872358,30
1771581600000,2026-02-20 10:00:00,68193.18,68279.86,68080.01,68237.93,0.48083625,30
1771583400000,2026-02-20 10:30:00,68237.93,68252.98,67856.79,67910.19,3.05658313,30
1771585200000,2026-02-20 11:00:00,67910.19,67943.56,67772.43,67848.81,2.82675421,30
1771587000000,2026-02-20 11:30:00,67848.81,67859.25,67278.03,67278.03,3.62428685,30
1771588800000,2026-02-20 12:00:00,67278.03,67475,67255.95,67296,0.93149399,30
1771590600000,2026-02-20 12:30:00,67296,67551.01,67292.9,67509.56,3.54909291,30
1771592400000,2026-02-20 13:00:00,67509.56,67513.75,66963.16,67173.51,5.00142447,30
1771594200000,2026-02-20 13:30:00,67173.51,67173.51,66470,66782.93,7.4579795,30
1771596000000,2026-02-20 14:00:00,66782.93,67084,66646.15,67000,4.91944411,30
1771597800000,2026-02-20 14:30:00,67000,67280.93,66854.05,67073.67,5.06532893,30
1771599600000,2026-02-20 15:00:00,67073.67,68029.11,66588,67451.34,10.50867566,30
1771601400000,2026-02-20 15:30:00,67451.34,67671.38,66949.41,67591.39,27.46470465,30
1771603200000,2026-02-20 16:00:00,67591.39,67917.99,67280.93,67334,29.13880556,30
1771605000000,2026-02-20 16:30:00,67334,67904.61,67282.05,67809.24,6.75118442,30
1771606800000,2026-02-20 17:00:00,67809.24,67809.24,67000,67015.92,10.70357054,30
1771608600000,2026-02-20 17:30:00,67015.92,67660.3,66947.67,67609.02,45.57544784,30
1771610400000,2026-02-20 18:00:00,67609.02,67739.32,67447.75,67670.76,13.08231258,30
1771612200000,2026-02-20 18:30:00,67670.76,67991.15,67521.7,67916.96,31.83060124,30
1771614000000,2026-02-20 19:00:00,67916.96,67955.99,67546.76,67587.26,8.24008902,30
1771615800000,2026-02-20 19:30:00,67587.26,67826.16,67545.27,67615.48,2.8645588,30
1771617600000,2026-02-20 20:00:00,67615.48,67812.11,67548.98,67571.23,1.92251964,30
1771619400000,2026-02-20 20:30:00,67571.23,67746.36,67532.68,67698.22,3.359855,30
1771621200000,2026-02-20 21:00:00,67698.22,67778.42,67615.45,67721.23,2.05066605,30
1771623000000,2026-02-20 21:30:00,67721.23,67804.64,67681.45,67780.32,1.5000389,30
1771624800000,2026-02-20 22:00:00,67780.32,67971.84,67613.31,67910.1,3.70366329,30
1771626600000,2026-02-20 22:30:00,67910.1,68069.34,67870.8,68069.34,3.11566299,30
1771628400000,2026-02-20 23:00:00,68069.34,68200,67942.98,67973.26,4.04903584,30
1771630200000,2026-02-20 23:30:00,67973.26,68015.92,67900.27,68000.01,1.98986771,30
1771632000000,2026-02-21 00:00:00,68000.01,68004.6,67875.43,67904.28,3.30991085,30
1771633800000,2026-02-21 00:30:00,67904.28,67921.99,67737.92,67816.36,2.13698544,30
1771635600000,2026-02-21 01:00:00,67816.36,67890.11,67816.36,67855.01,3.15423109,30
1771637400000,2026-02-21 01:30:00,67855.01,67987.34,67849.2,67946.04,1.73243007,30
1771639200000,2026-02-21 02:00:00,67946.04,68054.09,67897.59,68041.52,0.52421075,30
1771641000000,2026-02-21 02:30:00,68041.52,68080.17,67973.56,67981.31,1.01681978,30
1771642800000,2026-02-21 03:00:00,67981.31,67981.31,67679.62,67781.59,3.93021408,30
1771644600000,2026-02-21 03:30:00,67781.59,67816.23,67538,67598.37,11.10050114,30
1771646400000,2026-02-21 04:00:00,67598.37,67598.37,67598.37,67598.37,0,30
1771648200000,2026-02-21 04:30:00,67598.37,67598.37,67598.37,67598.37,0,30
1771650000000,2026-02-21 05:00:00,67598.37,67598.37,67598.37,67598.37,0,30
1771651800000,2026-02-21 05:30:00,67598.37,67859.37,67598.37,67849.8,7.50072523,30
1771653600000,2026-02-21 06:00:00,67849.8,67881.38,67837.24,67859.39,1.10443713,30
1771655400000,2026-02-21 06:30:00,67859.39,67859.39,67731.92,67763.41,0.11035413,30
1771657200000,2026-02-21 07:00:00,67763.41,67838.86,67756.64,67833.23,0.02778605,30
1771659000000,2026-02-21 07:30:00,67833.23,67855.84,67814.49,67847.47,0.03029856,30
1771660800000,2026-02-21 08:00:00,67847.47,67962.83,67818.72,67944.69,6.31043096,30
1771662600000,2026-02-21 08:30:00,67944.69,68038.79,67914.1,68038.79,4.16894446,30
1771664400000,2026-02-21 09:00:00,68038.79,68230.23,67973.7,68230.23,20.00631155,30
1771666200000,2026-02-21 09:30:00,68230.23,68262.01,68121.39,68121.39,1.16487851,30
1771668000000,2026-02-21 10:00:00,68121.39,68194.6,68121.39,68170.48,0.0153217,30
1771669800000,2026-02-21 10:30:00,68170.48,68193.69,68147.41,68147.41,0.00979215,30
1771671600000,2026-02-21 11:00:00,68147.41,68247.82,68147.41,68179.22,0.44137702,30
1771673400000,2026-02-21 11:30:00,68179.22,68179.22,68080.4,68088.8,0.11278773,30
1771675200000,2026-02-21 12:00:00,68088.8,68090,67948.63,67958.7,0.87544995,30
1771677000000,2026-02-21 12:30:00,67958.7,68192.73,67914.68,68192.73,1.85421336,30
1771678800000,2026-02-21 13:00:00,68192.73,68225.75,68096.91,68211.14,0.79648662,30
1771680600000,2026-02-21 13:30:00,68211.14,68231.7,68133.5,68231.7,0.53322975,30
1771682400000,2026-02-21 14:00:00,68231.7,68575.63,68177.43,68415.24,8.59797105,30
1771684200000,2026-02-21 14:30:00,68415.24,68594.22,68407.42,68432.62,2.89537645,30
1771686000000,2026-02-21 15:00:00,68432.62,68539.34,68429.25,68453.82,4.4884661,30
1771687800000,2026-02-21 15:30:00,68453.82,68667.7,68415.88,68639.3,2.3676737,30
1771689600000,2026-02-21 16:00:00,68639.3,68639.3,68098.12,68227.31,2.49576164,30
1771691400000,2026-02-21 16:30:00,68227.31,68332.3,68129.75,68309.15,0.73274723,30
1771693200000,2026-02-21 17:00:00,68309.15,68312.27,68183.32,68273.96,5.92320502,30
1771695000000,2026-02-21 17:30:00,68273.96,68461.36,68261.19,68385.24,3.85873097,30
1771696800000,2026-02-21 18:00:00,68385.24,68522.29,68385.24,68479.79,6.01066028,30
1771698600000,2026-02-21 18:30:00,68479.79,68622.55,68472.29,68560.04,3.77456612,30
1771700400000,2026-02-21 19:00:00,68560.04,68635.2,68506.81,68592.29,1.36603117,30
1771702200000,2026-02-21 19:30:00,68592.29,68616.71,68522,68522,1.31324663,30
1771704000000,2026-02-21 20:00:00,68522,68584.19,68464.57,68562,5.45157445,30
1771705800000,2026-02-21 20:30:00,68562,68563.78,68201.85,68209.09,3.88113557,30
