nohup: ignoring input
Traceback (most recent call last):
  File "/home/ubuntu/gtc-trading/src/strategy/paper_runner.py", line 26, in <module>
    import bates_pricer as bp
ModuleNotFoundError: No module named 'bates_pricer'
nohup: ignoring input
Loaded params from /home/ubuntu/gtc-trading/data/deribit/bates_params_implied.json
[2026-03-18 03:27:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:27:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:28:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:29:58 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:15 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:21 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:32 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:38 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:49 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:30:55 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:00 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:06 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:12 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:23 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:29 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:35 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:40 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:46 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:52 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:31:57 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:03 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:15 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:54 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:32:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:06 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:11 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:17 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:23 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:28 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:34 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:45 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:33:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:11 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:17 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:23 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:35 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:34:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:34 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:45 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:51 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:35:57 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:03 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:15 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:32 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:49 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:36:55 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:01 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:29 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:35 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:46 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:52 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:37:58 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:15 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:32 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:43 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:38:54 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:00 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:06 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:35 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:53 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:39:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:10 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:40:55 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:01 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:12 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:35 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:46 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:52 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:41:58 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:03 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:32 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:38 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:43 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:49 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:42:55 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:00 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:06 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:12 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:23 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:29 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:34 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:40 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:46 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:51 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:43:57 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:44:54 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:00 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:06 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:12 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:23 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:29 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:34 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:40 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:46 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:51 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:45:57 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:43 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:54 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:46:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:11 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:16 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:22 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:28 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:45 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:47:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:35 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:46 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:52 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:48:58 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:03 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:15 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:21 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:27 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:33 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:38 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:44 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:49 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:49:55 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:01 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:12 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:35 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:52 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:50:58 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:03 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:15 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:51:54 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:00 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:06 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:12 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:17 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:23 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:29 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:34 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:40 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:47 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:52 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:52:58 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:04 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:15 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:32 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:43 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:53:55 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:01 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:07 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:18 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:24 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:35 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:46 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:52 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:54:57 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:03 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:09 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:14 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:20 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:26 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:31 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:37 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:42 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:48 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:54 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:55:59 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:05 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:11 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:17 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:23 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:28 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:34 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:39 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:45 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:50 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:56:56 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:57:02 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:57:08 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:57:13 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:57:19 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:57:25 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:57:30 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:57:36 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
[2026-03-18 03:57:41 UTC] active_events=1 open_positions=0 capital_remaining=$3000.00
