instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts,snapshot_ts_ms,snapshot_source,last_trade_ts_ms,last_trade_ts,last_trade_price_btc,trade_direction,trade_amount_btc,trades_in_lookback,contracts_traded_lookback,trade_amount_btc_lookback,creation_ts_ms,instrument_state
BTC-20MAR26-58000-P,put,58000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70457.94,73.06,0.00170379,,,,0.5,35324.334,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773268426083,2026-03-11T22:33:46Z,0.0016,sell,0.1,3,0.5,0.5,1772093800000,open
BTC-20MAR26-60000-C,call,60000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-60000-P,put,60000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70263.01,69.37,0.00281681,,,,20.1,1416938.211,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273137330,2026-03-11T23:52:17Z,0.0028,sell,0.1,11,20.1,20.1,1772092841000,open
BTC-20MAR26-61000-C,call,61000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772274780000,open
BTC-20MAR26-61000-P,put,61000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70208.85,69.09,0.00369503,,,,38.5,2703939.899,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273361135,2026-03-11T23:56:01Z,0.004,buy,23.0,24,38.5,38.5,1772274780000,open
BTC-20MAR26-62000-C,call,62000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-62000-P,put,62000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70195.2,64.48,0.00450057,,,,1.2,84581.029,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773272859667,2026-03-11T23:47:39Z,0.0044,sell,0.1,6,1.2,1.2,1772092841000,open
BTC-20MAR26-63000-C,call,63000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772205660000,open
BTC-20MAR26-63000-P,put,63000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70352.0,63.07,0.00547625,,,,0.2,14082.439,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773272157829,2026-03-11T23:35:57Z,0.0055,sell,0.1,2,0.2,0.2,1772205660000,open
BTC-20MAR26-64000-C,call,64000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-64000-P,put,64000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-65000-C,call,65000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-65000-P,put,65000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70416.34,59.31,0.00900375,,,,30.0,2112823.65,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773256540367,2026-03-11T19:15:40Z,0.009,buy,21.0,3,30.0,30.0,1772092841000,open
BTC-20MAR26-66000-C,call,66000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-66000-P,put,66000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70458.44,56.34,0.01108968,,,,2.6,183525.885,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773270612719,2026-03-11T23:10:12Z,0.0105,sell,1.0,4,2.6,2.6,1772092841000,open
BTC-20MAR26-67000-C,call,67000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-67000-P,put,67000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70642.23,56.18,0.01350833,,,,0.2,14128.446,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773267680414,2026-03-11T22:21:20Z,0.0135,buy,0.2,1,0.2,0.2,1772092841000,open
BTC-20MAR26-68000-C,call,68000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70439.15,55.27,0.05322632,,,,0.2,14093.059,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773270915218,2026-03-11T23:15:15Z,0.053,sell,0.1,2,0.2,0.2,1772092841000,open
BTC-20MAR26-68000-P,put,68000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70788.64,55.33,0.0169793,,,,0.1,7078.864,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773255158725,2026-03-11T18:52:38Z,0.017,sell,0.1,1,0.1,0.1,1772092841000,open
BTC-20MAR26-69000-C,call,69000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-69000-P,put,69000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70457.29,53.82,0.0228777,,,,9.0,635620.932,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773260729826,2026-03-11T20:25:29Z,0.023,buy,1.8,5,9.0,9.0,1772092841000,open
BTC-20MAR26-70000-C,call,70000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-70000-P,put,70000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70228.02,53.35,0.03037482,,,,11.3,795143.806,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273172380,2026-03-11T23:52:52Z,0.0305,sell,2.3,8,11.3,11.3,1772092841000,open
BTC-20MAR26-71000-C,call,71000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-71000-P,put,71000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-72000-C,call,72000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-72000-P,put,72000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-73000-C,call,73000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70842.78,50.4,0.01884957,,,,0.1,7084.278,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773252391319,2026-03-11T18:06:31Z,0.0185,buy,0.1,1,0.1,0.1,1772094091000,open
BTC-20MAR26-73000-P,put,73000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772094091000,open
BTC-20MAR26-74000-C,call,74000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70742.91,49.58,0.01346493,,,,0.2,14148.582,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773267610861,2026-03-11T22:20:10Z,0.013,buy,0.2,1,0.2,0.2,1772092841000,open
BTC-20MAR26-74000-P,put,74000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-75000-C,call,75000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70583.73,50.28,0.00981438,,,,7.1,501733.475,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773268099486,2026-03-11T22:28:19Z,0.0095,sell,4.3,9,7.1,7.1,1772128980000,open
BTC-20MAR26-75000-P,put,75000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772128980000,open
BTC-20MAR26-76000-C,call,76000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70656.21,49.44,0.00749771,,,,1.0,70656.21,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773258079895,2026-03-11T19:41:19Z,0.007,buy,0.7,2,1.0,1.0,1772094091000,open
BTC-20MAR26-76000-P,put,76000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772094091000,open
BTC-20MAR26-78000-C,call,78000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70537.11,50.62,0.00360429,,,,4.0,282274.174,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773268128139,2026-03-11T22:28:48Z,0.0036,sell,0.2,10,4.0,4.0,1772616172000,open
BTC-20MAR26-78000-P,put,78000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772616172000,open
BTC-20MAR26-80000-C,call,80000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70265.12,51.21,0.0017247,,,,1.1,77348.129,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273036852,2026-03-11T23:50:36Z,0.0016,sell,1.0,2,1.1,1.1,1772092841000,open
BTC-20MAR26-80000-P,put,80000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772092841000,open
BTC-20MAR26-82000-C,call,82000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70479.75,53.02,0.00105922,,,,2.9,204761.615,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773268358533,2026-03-11T22:32:38Z,0.001,sell,0.5,4,2.9,2.9,1772098267000,open
BTC-20MAR26-82000-P,put,82000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772098267000,open
BTC-20MAR26-85000-C,call,85000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,70586.19,54.58,0.00049475,,,,40.4,2857746.406,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773264124485,2026-03-11T21:22:04Z,0.0004,sell,1.0,27,40.4,40.4,1772093800000,open
BTC-20MAR26-85000-P,put,85000.0,1773993600000,2026-03-20T08:00:00Z,0.02281542,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772093800000,open
BTC-27MAR26-20000-C,call,20000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-20000-P,put,20000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-30000-C,call,30000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-30000-P,put,30000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-40000-C,call,40000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-40000-P,put,40000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70553.27,103.93,0.00016214,,,,0.1,7055.327,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773257439028,2026-03-11T19:30:39Z,0.0002,buy,0.1,1,0.1,0.1,1743062460000,open
BTC-27MAR26-45000-C,call,45000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-45000-P,put,45000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70496.66,91.13,0.00041517,,,,0.4,28193.669,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773270864192,2026-03-11T23:14:24Z,0.0004,sell,0.1,4,0.4,0.4,1771927125000,open
BTC-27MAR26-50000-C,call,50000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-50000-P,put,50000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70395.07,80.88,0.000998,,,,2.6,183421.517,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773268503723,2026-03-11T22:35:03Z,0.001,buy,0.4,8,2.6,2.6,1743062460000,open
BTC-27MAR26-51000-C,call,51000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-51000-P,put,51000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70554.47,79.32,0.00135296,,,,5.0,352772.35,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773264025694,2026-03-11T21:20:25Z,0.0012,sell,3.4,3,5.0,5.0,1771927125000,open
BTC-27MAR26-52000-C,call,52000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-52000-P,put,52000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70584.91,77.2,0.00159945,,,,6.1,430539.769,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773264113238,2026-03-11T21:21:53Z,0.0014,sell,5.0,3,6.1,6.1,1771927125000,open
BTC-27MAR26-53000-C,call,53000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-53000-P,put,53000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-54000-C,call,54000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-54000-P,put,54000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70466.95,74.5,0.0023121,,,,0.1,7046.695,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773268374854,2026-03-11T22:32:54Z,0.0022,sell,0.1,1,0.1,0.1,1771927125000,open
BTC-27MAR26-55000-C,call,55000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1764948163000,open
BTC-27MAR26-55000-P,put,55000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70907.79,74.57,0.00257433,,,,0.1,7090.779,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773267207761,2026-03-11T22:13:27Z,0.0027,sell,0.1,1,0.1,0.1,1764948163000,open
BTC-27MAR26-56000-C,call,56000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-56000-P,put,56000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70254.14,72.35,0.00343771,,,,5.0,351270.7,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273227901,2026-03-11T23:53:47Z,0.0036,buy,5.0,1,5.0,5.0,1771927125000,open
BTC-27MAR26-57000-C,call,57000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-57000-P,put,57000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70219.57,70.9,0.00418754,,,,5.3,372254.359,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273373170,2026-03-11T23:56:13Z,0.0044,buy,1.8,6,5.3,5.3,1771927125000,open
BTC-27MAR26-58000-C,call,58000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1770329228000,open
BTC-27MAR26-58000-P,put,58000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70204.4,68.29,0.00514549,,,,1.1,77708.086,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273354350,2026-03-11T23:55:54Z,0.005,buy,0.1,9,1.1,1.1,1770329228000,open
BTC-27MAR26-59000-C,call,59000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1771927125000,open
BTC-27MAR26-59000-P,put,59000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70191.77,66.61,0.0060087,,,,0.3,21152.109,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273468343,2026-03-11T23:57:48Z,0.006,buy,0.1,3,0.3,0.3,1771927125000,open
BTC-27MAR26-60000-C,call,60000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-60000-P,put,60000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70254.76,64.8,0.00698676,,,,39.3,2784123.7,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273214143,2026-03-11T23:53:34Z,0.007,buy,0.1,17,39.3,39.3,1743062460000,open
BTC-27MAR26-62000-C,call,62000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1770298046000,open
BTC-27MAR26-62000-P,put,62000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70249.56,61.6,0.0100513,,,,0.7,49401.63,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273015845,2026-03-11T23:50:15Z,0.01,buy,0.1,6,0.7,0.7,1770298046000,open
BTC-27MAR26-64000-C,call,64000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1770318840000,open
BTC-27MAR26-64000-P,put,64000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70693.67,57.62,0.01320481,,,,25.2,1781499.028,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773267626341,2026-03-11T22:20:26Z,0.0125,sell,5.7,5,25.2,25.2,1770318840000,open
BTC-27MAR26-65000-C,call,65000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743975960000,open
BTC-27MAR26-65000-P,put,65000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70785.07,58.16,0.01594742,,,,0.7,49549.549,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773253421265,2026-03-11T18:23:41Z,0.016,sell,0.7,1,0.7,0.7,1743975960000,open
BTC-27MAR26-66000-C,call,66000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70706.85,56.81,0.08627129,,,,9.0,636361.65,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773252719002,2026-03-11T18:11:59Z,0.0865,sell,9.0,1,9.0,9.0,1770298046000,open
BTC-27MAR26-66000-P,put,66000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1770298046000,open
BTC-27MAR26-67000-C,call,67000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-67000-P,put,67000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-68000-C,call,68000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1770256800000,open
BTC-27MAR26-68000-P,put,68000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70252.63,53.89,0.02921028,,,,7.9,555825.229,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773272788776,2026-03-11T23:46:28Z,0.029,sell,1.4,14,7.9,7.9,1770256800000,open
BTC-27MAR26-69000-C,call,69000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772094164000,open
BTC-27MAR26-69000-P,put,69000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70498.54,53.5,0.03321124,,,,5.0,353240.485,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773259843589,2026-03-11T20:10:43Z,0.0335,buy,0.1,5,5.0,5.0,1772094164000,open
BTC-27MAR26-70000-C,call,70000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-70000-P,put,70000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70474.33,52.8,0.0391545,,,,12.9,910864.242,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773270557991,2026-03-11T23:09:17Z,0.0395,sell,0.9,26,12.9,12.9,1743062460000,open
BTC-27MAR26-71000-C,call,71000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70689.8,51.61,0.04056411,,,,0.3,21203.842,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773265845296,2026-03-11T21:50:45Z,0.0405,buy,0.1,3,0.3,0.3,1772094164000,open
BTC-27MAR26-71000-P,put,71000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70686.02,51.53,0.04481993,,,,25.1,1774361.258,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773255229247,2026-03-11T18:53:49Z,0.0445,buy,0.9,9,25.1,25.1,1772094164000,open
BTC-27MAR26-72000-C,call,72000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70497.7,50.74,0.03261776,,,,15.7,1106864.21,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773269301783,2026-03-11T22:48:21Z,0.0324,sell,15.0,4,15.7,15.7,1770009420000,open
BTC-27MAR26-72000-P,put,72000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1770009420000,open
BTC-27MAR26-73000-C,call,73000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70572.09,50.74,0.02769307,,,,0.1,7057.209,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773264441015,2026-03-11T21:27:21Z,0.0275,sell,0.1,1,0.1,0.1,1772784029000,open
BTC-27MAR26-73000-P,put,73000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1772784029000,open
BTC-27MAR26-74000-C,call,74000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70907.79,50.25,0.02420749,,,,0.6,42423.301,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773267207851,2026-03-11T22:13:27Z,0.024,buy,0.1,6,0.6,0.6,1769894040000,open
BTC-27MAR26-74000-P,put,74000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70160.81,50.53,0.07505084,,,,0.4,28277.942,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773273490389,2026-03-11T23:58:10Z,0.075,buy,0.1,2,0.4,0.4,1769894040000,open
BTC-27MAR26-75000-C,call,75000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70644.3,50.03,0.0185633,,,,22.7,1603591.379,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773267764098,2026-03-11T22:22:44Z,0.0185,buy,6.6,8,22.7,22.7,1743062460000,open
BTC-27MAR26-75000-P,put,75000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,,,,,,,0.0,0.0,2026-03-12T00:00:00Z,1773273600000,metadata_only,,,,,,0,0.0,0.0,1743062460000,open
BTC-27MAR26-76000-C,call,76000.0,1774598400000,2026-03-27T08:00:00Z,0.04198038,70323.18,49.3,0.01394162,,,,1.3,91493.984,2026-03-12T00:00:00Z,1773273600000,trade_derived_latest_trade_in_lookback,1773268711319,2026-03-11T22:38:31Z,0.0135,sell,1.1,3,1.3,1.3,1769884680000,open
