instrument_name,option_type,strike,expiry_ts_ms,expiry_dt,tte_years,underlying_price,mark_iv,mark_price_btc,bid_price_btc,ask_price_btc,mid_price_btc,open_interest,volume_usd_24h,snapshot_ts
BTC-18MAR26-69000-C,call,69000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,65.13,0.06873876,0.0665,0.071,0.06875,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-69000-P,put,69000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,65.13,0.00073184,0.0006,0.0009,0.00075,41.9,18609.5,2026-03-16T20:33:04Z
BTC-18MAR26-69500-C,call,69500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,62.65,0.06218099,0.059,0.064,0.0615,0.4,1256.41,2026-03-16T20:33:04Z
BTC-18MAR26-69500-P,put,69500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,62.65,0.00092764,0.0008,0.0011,0.00095,107.9,19184.12,2026-03-16T20:33:04Z
BTC-18MAR26-70000-C,call,70000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,60.1,0.05567653,0.0535,0.0575,0.0555,1.0,3549.74,2026-03-16T20:33:04Z
BTC-18MAR26-70000-P,put,70000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.76609519635,60.1,0.00117676,0.001,0.0013,0.00115,41.2,5239.83,2026-03-16T20:33:04Z
BTC-18MAR26-70500-C,call,70500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,58.22,0.04931953,0.047,0.051,0.049,0.7,1655.09,2026-03-16T20:33:04Z
BTC-18MAR26-70500-P,put,70500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,58.22,0.00157333,0.0014,0.0017,0.00155,55.9,16043.43,2026-03-16T20:33:04Z
BTC-18MAR26-71000-C,call,71000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,56.39,0.04310111,0.041,0.045,0.043,1.1,1216.75,2026-03-16T20:33:04Z
BTC-18MAR26-71000-P,put,71000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,56.39,0.00210848,0.0019,0.0023,0.0021,20.8,4996.31,2026-03-16T20:33:04Z
BTC-18MAR26-71500-C,call,71500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,54.74,0.03708781,0.0355,0.0385,0.037,9.1,19196.8,2026-03-16T20:33:04Z
BTC-18MAR26-71500-P,put,71500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.8842823206,54.74,0.00284876,0.0027,0.0031,0.0029,36.8,21574.8,2026-03-16T20:33:04Z
BTC-18MAR26-72000-C,call,72000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,53.35,0.03136033,0.0295,0.0325,0.031,9.8,16971.33,2026-03-16T20:33:04Z
BTC-18MAR26-72000-P,put,72000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,53.35,0.00387485,0.0037,0.004,0.00385,8.7,7714.91,2026-03-16T20:33:04Z
BTC-18MAR26-72500-C,call,72500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,52.15,0.02599037,0.0245,0.027,0.02575,18.4,43103.37,2026-03-16T20:33:04Z
BTC-18MAR26-72500-P,put,72500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,52.15,0.00525846,0.005,0.0055,0.00525,35.4,24315.26,2026-03-16T20:33:04Z
BTC-18MAR26-73000-C,call,73000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,50.77,0.02097866,0.0195,0.022,0.02075,52.9,29081.77,2026-03-16T20:33:04Z
BTC-18MAR26-73000-P,put,73000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,50.77,0.00700033,0.0065,0.0075,0.007,35.0,45078.7,2026-03-16T20:33:04Z
BTC-18MAR26-73500-C,call,73500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,50.24,0.01664202,0.016,0.017,0.0165,61.3,75341.87,2026-03-16T20:33:04Z
BTC-18MAR26-73500-P,put,73500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,50.24,0.00941726,0.009,0.01,0.0095,7.6,9927.35,2026-03-16T20:33:04Z
BTC-18MAR26-74000-C,call,74000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,49.16,0.01271024,0.0125,0.013,0.01275,32.0,37356.17,2026-03-16T20:33:04Z
BTC-18MAR26-74000-P,put,74000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.84737690624,49.16,0.01223905,0.012,0.0125,0.01225,25.2,29919.46,2026-03-16T20:33:04Z
BTC-18MAR26-74500-C,call,74500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,48.59,0.00948059,0.009,0.01,0.0095,20.0,14982.38,2026-03-16T20:33:04Z
BTC-18MAR26-74500-P,put,74500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.76609519635,48.59,0.01576297,0.0155,0.016,0.01575,0.6,1038.2,2026-03-16T20:33:04Z
BTC-18MAR26-75000-C,call,75000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,48.58,0.0069645,0.0065,0.007,0.00675,41.4,13035.39,2026-03-16T20:33:04Z
BTC-18MAR26-75000-P,put,75000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,48.58,0.02000046,0.019,0.0205,0.01975,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-75500-C,call,75500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,48.36,0.00493254,0.0045,0.0049,0.0047,20.2,9295.25,2026-03-16T20:33:04Z
BTC-18MAR26-75500-P,put,75500.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,48.36,0.02472207,0.0235,0.0265,0.025,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-76000-C,call,76000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.8842823206,48.36,0.00341754,0.003,0.0034,0.0032,71.9,14127.99,2026-03-16T20:33:04Z
BTC-18MAR26-76000-P,put,76000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,48.36,0.02996065,0.028,0.032,0.03,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-77000-C,call,77000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.76609519635,48.6,0.00152834,0.0013,0.0016,0.00145,52.0,2799.89,2026-03-16T20:33:04Z
BTC-18MAR26-77000-P,put,77000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,48.6,0.04157859,0.0395,0.044,0.04175,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-78000-C,call,78000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,49.35,0.00064656,0.0005,0.0008,0.00065,91.4,3573.46,2026-03-16T20:33:04Z
BTC-18MAR26-78000-P,put,78000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,49.35,0.05420396,0.051,0.057,0.054,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-79000-C,call,79000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,51.28,0.00029406,0.0002,0.0004,0.0003,140.7,452.7,2026-03-16T20:33:04Z
BTC-18MAR26-79000-P,put,79000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,51.28,0.06735861,0.065,0.07,0.0675,0.0,0.0,2026-03-16T20:33:04Z
BTC-18MAR26-80000-C,call,80000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,55.14,0.00017351,0.0001,0.0002,0.00015,207.1,15865.6,2026-03-16T20:33:04Z
BTC-18MAR26-80000-P,put,80000.0,1773820800000,2026-03-18T08:00:00Z,0.00404389,74034.9437954322,55.14,0.0807452,0.078,0.0835,0.08075,0.0,0.0,2026-03-16T20:33:04Z
BTC-19MAR26-63000-C,call,63000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,90.26,0.1494863,0.147,0.152,0.1495,0.0,0.0,2026-03-16T20:33:04Z
BTC-19MAR26-63000-P,put,63000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,90.26,0.00036298,0.0003,0.0004,0.00035,56.7,1793.28,2026-03-16T20:33:04Z
BTC-19MAR26-64000-C,call,64000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,86.34,0.13610912,0.126,0.172,0.149,0.0,0.0,2026-03-16T20:33:04Z
BTC-19MAR26-64000-P,put,64000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,86.34,0.00049178,0.0004,0.0006,0.0005,32.1,2548.35,2026-03-16T20:33:04Z
BTC-19MAR26-65000-C,call,65000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,81.81,0.12275257,0.1195,0.142,0.13075,0.0,0.0,2026-03-16T20:33:04Z
BTC-19MAR26-65000-P,put,65000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,81.81,0.00064121,0.0005,0.0008,0.00065,1.6,75.51,2026-03-16T20:33:04Z
BTC-19MAR26-66000-C,call,66000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,78.94,0.10955484,0.107,0.1375,0.12225,0.0,0.0,2026-03-16T20:33:04Z
BTC-19MAR26-66000-P,put,66000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,78.94,0.00094946,0.0008,0.0011,0.00095,57.5,6126.69,2026-03-16T20:33:04Z
BTC-19MAR26-67000-C,call,67000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,74.67,0.09638243,0.0795,0.104,0.09175,0.0,0.0,2026-03-16T20:33:04Z
BTC-19MAR26-67000-P,put,67000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,74.67,0.00128303,0.0012,0.0014,0.0013,120.6,16993.53,2026-03-16T20:33:04Z
BTC-19MAR26-68000-C,call,68000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,70.48,0.08335475,0.081,0.11,0.0955,0.0,0.0,2026-03-16T20:33:04Z
BTC-19MAR26-68000-P,put,68000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,70.48,0.00176133,0.0016,0.0019,0.00175,60.5,15057.54,2026-03-16T20:33:04Z
BTC-19MAR26-69000-C,call,69000.0,1773907200000,2026-03-19T08:00:00Z,0.00678174,74041.28150082199,66.22,0.07052202,0.068,0.105,0.0865,0.0,0.0,2026-03-16T20:33:04Z
